Area of residence,Area of workplace,potential_demand
E02001920,E02001904,1
E02001920,E02001905,12
E02001920,E02001906,3
E02001920,E02001911,4
E02001920,E02001913,40
E02001920,E02001918,1
E02001920,E02001920,3
E02001920,E02001921,4
E02001920,E02001922,12
E02001920,E02001925,3
E02001920,E02001926,3
E02001920,E02001927,3
E02001920,E02001928,7
E02001920,E02001930,2
E02001920,E02001932,5
E02001920,E02001935,3
E02001920,E02001939,4
E02001920,E02001942,2
E02001920,E02001946,4
E02001920,E02001949,5
E02001920,E02001950,2
E02001920,E02001953,1
E02001920,E02001955,2
E02001920,E02002089,1
E02001920,E02006895,4
E02001920,E02006896,7
E02001920,E02006897,11
E02001920,E02006898,3
E02001920,E02006899,21
E02001920,E02006900,2
E02001921,E02001854,1
E02001921,E02001855,1
E02001921,E02001857,1
E02001921,E02001859,1
E02001921,E02001863,2
E02001921,E02001869,2
E02001921,E02001873,3
E02001921,E02001875,2
E02001921,E02001876,10
E02001921,E02001878,1
E02001921,E02001879,2
E02001921,E02001886,3
E02001921,E02001890,8
E02001921,E02001892,3
E02001921,E02001897,4
E02001921,E02001899,3
E02001921,E02001900,2
E02001921,E02001901,7
E02001921,E02001904,1
E02001921,E02001905,14
E02001921,E02001906,1
E02001921,E02001909,2
E02001921,E02001911,2
E02001921,E02001913,15
E02001921,E02001918,1
E02001921,E02001920,3
E02001921,E02001921,1
E02001921,E02001922,6
E02001921,E02001925,5
E02001921,E02001926,5
E02001921,E02001927,6
E02001921,E02001928,2
E02001921,E02001930,1
E02001921,E02001932,1
E02001921,E02001935,3
E02001921,E02001938,2
E02001921,E02001939,4
E02001921,E02001942,5
E02001921,E02001946,6
E02001921,E02001949,6
E02001921,E02001953,2
E02001921,E02001956,2
E02001921,E02002089,1
E02001921,E02006895,4
E02001921,E02006896,8
E02001921,E02006897,9
E02001921,E02006898,6
E02001921,E02006899,21
E02001921,E02006900,3
E02001921,E02006901,2
E02001922,E02001855,1
E02001922,E02001859,1
E02001922,E02001863,2
E02001922,E02001873,2
E02001922,E02001876,9
E02001922,E02001878,4
E02001922,E02001890,4
E02001922,E02001897,2
E02001922,E02001900,2
E02001922,E02001901,3
E02001922,E02001904,2
E02001922,E02001905,26
E02001922,E02001909,2
E02001922,E02001913,4
E02001922,E02001918,4
E02001922,E02001922,4
E02001922,E02001925,2
E02001922,E02001926,2
E02001922,E02001938,2
E02001922,E02001949,1
E02001922,E02002089,2
E02001922,E02006895,5
E02001922,E02006896,28
E02001922,E02006897,13
E02001922,E02006898,10
E02001922,E02006899,32
E02001922,E02006900,5
E02001923,E02001849,1
E02001923,E02001850,1
E02001923,E02001854,3
E02001923,E02001857,2
E02001923,E02001859,1
E02001923,E02001863,3
E02001923,E02001865,1
E02001923,E02001867,2
E02001923,E02001869,4
E02001923,E02001873,2
E02001923,E02001875,1
E02001923,E02001876,14
E02001923,E02001877,2
E02001923,E02001878,5
E02001923,E02001884,5
E02001923,E02001889,4
E02001923,E02001890,4
E02001923,E02001892,2
E02001923,E02001896,2
E02001923,E02001897,10
E02001923,E02001900,4
E02001923,E02001903,7
E02001923,E02001904,7
E02001923,E02001905,3
E02001923,E02001907,2
E02001923,E02001908,8
E02001923,E02001909,6
E02001923,E02001910,5
E02001923,E02001913,3
E02001923,E02001915,9
E02001923,E02001916,6
E02001923,E02001918,7
E02001923,E02001922,3
E02001923,E02001923,4
E02001923,E02001924,2
E02001923,E02001929,3
E02001923,E02001930,8
E02001923,E02001931,4
E02001923,E02001933,2
E02001923,E02001934,4
E02001923,E02001936,3
E02001923,E02001937,2
E02001923,E02001948,4
E02001923,E02001949,2
E02001923,E02002089,8
E02001923,E02006895,2
E02001923,E02006896,13
E02001923,E02006897,9
E02001923,E02006898,6
E02001923,E02006899,18
E02001923,E02006900,4
E02001923,E02006901,11
E02001924,E02001854,3
E02001924,E02001859,1
E02001924,E02001869,2
E02001924,E02001876,6
E02001924,E02001878,4
E02001924,E02001884,2
E02001924,E02001890,1
E02001924,E02001892,4
E02001924,E02001895,3
E02001924,E02001896,5
E02001924,E02001897,3
E02001924,E02001900,3
E02001924,E02001903,3
E02001924,E02001904,8
E02001924,E02001905,2
E02001924,E02001907,4
E02001924,E02001908,4
E02001924,E02001909,4
E02001924,E02001910,4
E02001924,E02001913,3
E02001924,E02001915,11
E02001924,E02001916,5
E02001924,E02001918,6
E02001924,E02001923,4
E02001924,E02001924,3
E02001924,E02001929,2
E02001924,E02001930,4
E02001924,E02001931,2
E02001924,E02001934,2
E02001924,E02001953,2
E02001924,E02002089,5
E02001924,E02006896,10
E02001924,E02006897,2
E02001924,E02006898,3
E02001924,E02006899,19
E02001924,E02006900,5
E02001924,E02006901,7
E02001925,E02001854,1
E02001925,E02001863,2
E02001925,E02001873,2
E02001925,E02001875,2
E02001925,E02001876,9
E02001925,E02001878,2
E02001925,E02001890,5
E02001925,E02001892,1
E02001925,E02001897,2
E02001925,E02001899,5
E02001925,E02001900,2
E02001925,E02001901,3
E02001925,E02001905,26
E02001925,E02001907,1
E02001925,E02001913,14
E02001925,E02001918,4
E02001925,E02001921,1
E02001925,E02001922,10
E02001925,E02001925,3
E02001925,E02001926,4
E02001925,E02001927,2
E02001925,E02001930,4
E02001925,E02001935,4
E02001925,E02001938,2
E02001925,E02001939,2
E02001925,E02001942,1
E02001925,E02001946,4
E02001925,E02002089,1
E02001925,E02006895,4
E02001925,E02006896,4
E02001925,E02006897,3
E02001925,E02006898,4
E02001925,E02006899,18
E02001925,E02006900,3
E02001926,E02001854,1
E02001926,E02001859,2
E02001926,E02001863,2
E02001926,E02001869,1
E02001926,E02001873,2
E02001926,E02001875,1
E02001926,E02001876,14
E02001926,E02001890,5
E02001926,E02001892,2
E02001926,E02001897,2
E02001926,E02001899,4
E02001926,E02001900,3
E02001926,E02001901,5
E02001926,E02001905,29
E02001926,E02001909,2
E02001926,E02001913,16
E02001926,E02001914,2
E02001926,E02001918,5
E02001926,E02001922,6
E02001926,E02001925,3
E02001926,E02001926,3
E02001926,E02001930,3
E02001926,E02001932,3
E02001926,E02001933,2
E02001926,E02001938,3
E02001926,E02001939,3
E02001926,E02001942,3
E02001926,E02001946,2
E02001926,E02001949,5
E02001926,E02001952,3
E02001926,E02001953,4
E02001926,E02001956,1
E02001926,E02002089,2
E02001926,E02006895,4
E02001926,E02006896,10
E02001926,E02006897,8
E02001926,E02006898,5
E02001926,E02006899,26
E02001926,E02006900,2
E02001926,E02006901,3
E02001927,E02001855,1
E02001927,E02001856,1
E02001927,E02001869,2
E02001927,E02001873,2
E02001927,E02001875,2
E02001927,E02001876,9
E02001927,E02001878,1
E02001927,E02001890,6
E02001927,E02001892,1
E02001927,E02001897,2
E02001927,E02001899,3
E02001927,E02001900,3
E02001927,E02001901,9
E02001927,E02001904,1
E02001927,E02001905,9
E02001927,E02001913,23
E02001927,E02001918,3
E02001927,E02001920,3
E02001927,E02001921,2
E02001927,E02001922,11
E02001927,E02001925,6
E02001927,E02001926,6
E02001927,E02001927,5
E02001927,E02001928,3
E02001927,E02001930,1
E02001927,E02001932,7
E02001927,E02001935,11
E02001927,E02001936,2
E02001927,E02001938,2
E02001927,E02001939,8
E02001927,E02001942,3
E02001927,E02001945,4
E02001927,E02001946,10
E02001927,E02001949,9
E02001927,E02001950,4
E02001927,E02001953,3
E02001927,E02001956,1
E02001927,E02002089,1
E02001927,E02006895,2
E02001927,E02006896,4
E02001927,E02006897,6
E02001927,E02006898,3
E02001927,E02006899,12
E02001927,E02006900,2
E02001927,E02006901,2
E02001928,E02001854,1
E02001928,E02001859,1
E02001928,E02001873,3
E02001928,E02001875,3
E02001928,E02001876,15
E02001928,E02001878,1
E02001928,E02001890,8
E02001928,E02001897,1
E02001928,E02001899,5
E02001928,E02001900,3
E02001928,E02001901,13
E02001928,E02001905,7
E02001928,E02001906,2
E02001928,E02001913,28
E02001928,E02001918,1
E02001928,E02001920,9
E02001928,E02001921,5
E02001928,E02001922,9
E02001928,E02001925,3
E02001928,E02001926,3
E02001928,E02001927,7
E02001928,E02001928,3
E02001928,E02001930,1
E02001928,E02001932,10
E02001928,E02001935,5
E02001928,E02001938,5
E02001928,E02001939,3
E02001928,E02001942,3
E02001928,E02001946,7
E02001928,E02001949,4
E02001928,E02001950,3
E02001928,E02001951,3
E02001928,E02001953,4
E02001928,E02001955,3
E02001928,E02001956,3
E02001928,E02002089,0
E02001928,E02006698,2
E02001928,E02006895,1
E02001928,E02006896,8
E02001928,E02006897,9
E02001928,E02006898,3
E02001928,E02006899,21
E02001928,E02006900,2
E02001929,E02001849,1
E02001929,E02001854,3
E02001929,E02001855,2
E02001929,E02001857,1
E02001929,E02001859,2
E02001929,E02001863,1
E02001929,E02001869,4
E02001929,E02001875,2
E02001929,E02001876,13
E02001929,E02001877,2
E02001929,E02001878,5
E02001929,E02001882,2
E02001929,E02001884,6
E02001929,E02001890,1
E02001929,E02001892,6
E02001929,E02001895,4
E02001929,E02001896,6
E02001929,E02001897,4
E02001929,E02001900,2
E02001929,E02001903,4
E02001929,E02001904,13
E02001929,E02001905,4
E02001929,E02001907,9
E02001929,E02001913,2
E02001929,E02001915,13
E02001929,E02001916,10
E02001929,E02001918,6
E02001929,E02001923,8
E02001929,E02001924,3
E02001929,E02001929,2
E02001929,E02001930,4
E02001929,E02001931,3
E02001929,E02001934,6
E02001929,E02002089,8
E02001929,E02006700,2
E02001929,E02006895,3
E02001929,E02006896,9
E02001929,E02006897,2
E02001929,E02006898,4
E02001929,E02006899,11
E02001929,E02006900,11
E02001929,E02006901,14
E02001930,E02001854,1
E02001930,E02001855,1
E02001930,E02001857,2
E02001930,E02001859,1
E02001930,E02001869,3
E02001930,E02001873,4
E02001930,E02001875,1
E02001930,E02001876,18
E02001930,E02001877,2
E02001930,E02001878,3
E02001930,E02001886,2
E02001930,E02001890,8
E02001930,E02001892,3
E02001930,E02001896,3
E02001930,E02001897,3
E02001930,E02001899,3
E02001930,E02001900,2
E02001930,E02001901,2
E02001930,E02001903,2
E02001930,E02001904,2
E02001930,E02001905,29
E02001930,E02001907,2
E02001930,E02001909,4
E02001930,E02001910,2
E02001930,E02001913,5
E02001930,E02001914,4
E02001930,E02001915,2
E02001930,E02001916,4
E02001930,E02001918,11
E02001930,E02001922,6
E02001930,E02001923,6
E02001930,E02001925,4
E02001930,E02001926,5
E02001930,E02001930,4
E02001930,E02001931,1
E02001930,E02001932,2
E02001930,E02001933,2
E02001930,E02001936,3
E02001930,E02001937,1
E02001930,E02001938,4
E02001930,E02001939,1
E02001930,E02001943,1
E02001930,E02001944,1
E02001930,E02001948,2
E02001930,E02001949,4
E02001930,E02001953,1
E02001930,E02001956,1
E02001930,E02002089,3
E02001930,E02006700,2
E02001930,E02006895,2
E02001930,E02006896,8
E02001930,E02006897,4
E02001930,E02006898,6
E02001930,E02006899,25
E02001930,E02006900,8
E02001930,E02006901,3
E02001931,E02001857,1
E02001931,E02001859,2
E02001931,E02001869,1
E02001931,E02001873,1
E02001931,E02001875,2
E02001931,E02001876,18
E02001931,E02001878,3
E02001931,E02001879,2
E02001931,E02001884,1
E02001931,E02001890,3
E02001931,E02001892,4
E02001931,E02001896,2
E02001931,E02001897,2
E02001931,E02001899,2
E02001931,E02001900,2
E02001931,E02001903,5
E02001931,E02001904,8
E02001931,E02001905,5
E02001931,E02001907,2
E02001931,E02001908,4
E02001931,E02001909,8
E02001931,E02001910,3
E02001931,E02001913,3
E02001931,E02001914,2
E02001931,E02001915,5
E02001931,E02001916,5
E02001931,E02001918,6
E02001931,E02001922,4
E02001931,E02001923,9
E02001931,E02001924,2
E02001931,E02001926,3
E02001931,E02001930,12
E02001931,E02001931,4
E02001931,E02001933,4
E02001931,E02001934,6
E02001931,E02001937,2
E02001931,E02001938,3
E02001931,E02001941,3
E02001931,E02001948,3
E02001931,E02002089,6
E02001931,E02006807,1
E02001931,E02006895,4
E02001931,E02006896,16
E02001931,E02006897,9
E02001931,E02006898,6
E02001931,E02006899,20
E02001931,E02006900,9
E02001931,E02006901,11
E02001932,E02001854,1
E02001932,E02001859,1
E02001932,E02001863,1
E02001932,E02001869,2
E02001932,E02001873,2
E02001932,E02001875,3
E02001932,E02001876,11
E02001932,E02001886,3
E02001932,E02001890,8
E02001932,E02001899,4
E02001932,E02001900,4
E02001932,E02001901,9
E02001932,E02001904,1
E02001932,E02001905,7
E02001932,E02001913,30
E02001932,E02001918,3
E02001932,E02001920,4
E02001932,E02001921,5
E02001932,E02001922,8
E02001932,E02001925,3
E02001932,E02001926,3
E02001932,E02001927,6
E02001932,E02001928,3
E02001932,E02001930,1
E02001932,E02001932,2
E02001932,E02001935,4
E02001932,E02001936,1
E02001932,E02001938,4
E02001932,E02001939,6
E02001932,E02001942,5
E02001932,E02001944,2
E02001932,E02001945,6
E02001932,E02001946,4
E02001932,E02001949,6
E02001932,E02001950,5
E02001932,E02001952,4
E02001932,E02001953,2
E02001932,E02001956,5
E02001932,E02002089,0
E02001932,E02006895,3
E02001932,E02006896,7
E02001932,E02006897,7
E02001932,E02006898,6
E02001932,E02006899,12
E02001933,E02001854,1
E02001933,E02001855,1
E02001933,E02001859,2
E02001933,E02001863,1
E02001933,E02001869,4
E02001933,E02001873,2
E02001933,E02001875,1
E02001933,E02001876,10
E02001933,E02001878,2
E02001933,E02001890,4
E02001933,E02001892,1
E02001933,E02001897,3
E02001933,E02001899,2
E02001933,E02001900,5
E02001933,E02001901,4
E02001933,E02001903,2
E02001933,E02001904,1
E02001933,E02001905,14
E02001933,E02001909,4
E02001933,E02001913,10
E02001933,E02001914,3
E02001933,E02001915,3
E02001933,E02001918,10
E02001933,E02001922,8
E02001933,E02001923,2
E02001933,E02001925,3
E02001933,E02001926,4
E02001933,E02001930,8
E02001933,E02001933,2
E02001933,E02001936,3
E02001933,E02001938,6
E02001933,E02001939,4
E02001933,E02001942,6
E02001933,E02001944,4
E02001933,E02001948,2
E02001933,E02001949,4
E02001933,E02001952,3
E02001933,E02001953,3
E02001933,E02002089,2
E02001933,E02006700,3
E02001933,E02006895,2
E02001933,E02006896,7
E02001933,E02006897,4
E02001933,E02006898,6
E02001933,E02006899,17
E02001933,E02006900,6
E02001933,E02006901,5
E02001934,E02001854,1
E02001934,E02001863,1
E02001934,E02001869,2
E02001934,E02001873,1
E02001934,E02001875,2
E02001934,E02001876,19
E02001934,E02001878,3
E02001934,E02001884,2
E02001934,E02001890,3
E02001934,E02001892,4
E02001934,E02001896,1
E02001934,E02001897,6
E02001934,E02001900,3
E02001934,E02001903,7
E02001934,E02001904,11
E02001934,E02001905,4
E02001934,E02001907,4
E02001934,E02001908,4
E02001934,E02001909,5
E02001934,E02001913,3
E02001934,E02001915,5
E02001934,E02001916,5
E02001934,E02001918,2
E02001934,E02001923,12
E02001934,E02001924,5
E02001934,E02001929,2
E02001934,E02001930,2
E02001934,E02001931,4
E02001934,E02001934,2
E02001934,E02001938,3
E02001934,E02002089,8
E02001934,E02006807,2
E02001934,E02006895,2
E02001934,E02006896,12
E02001934,E02006897,3
E02001934,E02006898,2
E02001934,E02006899,14
E02001934,E02006900,6
E02001934,E02006901,15
E02001935,E02001859,1
E02001935,E02001869,2
E02001935,E02001873,3
E02001935,E02001875,1
E02001935,E02001876,8
E02001935,E02001890,7
E02001935,E02001897,2
E02001935,E02001899,4
E02001935,E02001900,6
E02001935,E02001901,3
E02001935,E02001904,1
E02001935,E02001905,14
E02001935,E02001913,18
E02001935,E02001918,2
E02001935,E02001920,3
E02001935,E02001922,17
E02001935,E02001925,4
E02001935,E02001926,8
E02001935,E02001927,5
E02001935,E02001928,2
E02001935,E02001930,3
E02001935,E02001932,2
E02001935,E02001933,3
E02001935,E02001935,4
E02001935,E02001938,7
E02001935,E02001939,6
E02001935,E02001942,3
E02001935,E02001945,5
E02001935,E02001946,9
E02001935,E02001949,3
E02001935,E02001950,6
E02001935,E02001952,3
E02001935,E02001953,5
E02001935,E02001955,4
E02001935,E02001956,5
E02001935,E02001957,1
E02001935,E02002089,1
E02001935,E02006895,2
E02001935,E02006896,7
E02001935,E02006897,5
E02001935,E02006898,9
E02001935,E02006899,17
E02001935,E02006900,2
E02001936,E02001854,1
E02001936,E02001859,1
E02001936,E02001863,1
E02001936,E02001869,3
E02001936,E02001873,1
E02001936,E02001876,11
E02001936,E02001878,1
E02001936,E02001890,3
E02001936,E02001892,1
E02001936,E02001897,7
E02001936,E02001900,2
E02001936,E02001904,3
E02001936,E02001905,15
E02001936,E02001909,3
E02001936,E02001913,6
E02001936,E02001914,1
E02001936,E02001915,2
E02001936,E02001916,3
E02001936,E02001918,15
E02001936,E02001922,6
E02001936,E02001923,5
E02001936,E02001925,1
E02001936,E02001926,3
E02001936,E02001930,7
E02001936,E02001933,2
E02001936,E02001936,2
E02001936,E02001937,3
E02001936,E02001938,2
E02001936,E02001939,3
E02001936,E02001942,2
E02001936,E02001943,4
E02001936,E02001944,2
E02001936,E02001948,2
E02001936,E02001949,4
E02001936,E02001952,3
E02001936,E02001953,4
E02001936,E02002089,1
E02001936,E02006895,3
E02001936,E02006896,8
E02001936,E02006897,3
E02001936,E02006898,3
E02001936,E02006899,13
E02001936,E02006900,2
E02001936,E02006901,2
E02001937,E02001863,2
E02001937,E02001875,3
E02001937,E02001876,11
E02001937,E02001878,4
E02001937,E02001890,6
E02001937,E02001892,1
E02001937,E02001895,2
E02001937,E02001896,3
E02001937,E02001897,3
E02001937,E02001900,4
E02001937,E02001903,3
E02001937,E02001904,4
E02001937,E02001905,3
E02001937,E02001907,2
E02001937,E02001909,4
E02001937,E02001910,3
E02001937,E02001913,6
E02001937,E02001914,1
E02001937,E02001915,4
E02001937,E02001916,5
E02001937,E02001918,8
E02001937,E02001919,4
E02001937,E02001922,4
E02001937,E02001923,3
E02001937,E02001924,1
E02001937,E02001925,2
E02001937,E02001926,4
E02001937,E02001930,10
E02001937,E02001931,3
E02001937,E02001933,3
E02001937,E02001934,3
E02001937,E02001936,2
E02001937,E02001937,3
E02001937,E02001938,2
E02001937,E02001939,2
E02001937,E02001941,3
E02001937,E02001942,1
E02001937,E02001943,2
E02001937,E02001947,3
E02001937,E02001948,8
E02001937,E02001949,5
E02001937,E02001953,1
E02001937,E02002089,2
E02001937,E02006700,2
E02001937,E02006895,4
E02001937,E02006896,10
E02001937,E02006897,5
E02001937,E02006898,6
E02001937,E02006899,17
E02001937,E02006900,3
E02001937,E02006901,5
E02001938,E02001854,1
E02001938,E02001859,2
E02001938,E02001863,1
E02001938,E02001869,3
E02001938,E02001873,4
E02001938,E02001875,1
E02001938,E02001876,12
E02001938,E02001878,2
E02001938,E02001890,6
E02001938,E02001897,2
E02001938,E02001899,3
E02001938,E02001900,2
E02001938,E02001901,4
E02001938,E02001904,2
E02001938,E02001905,26
E02001938,E02001909,2
E02001938,E02001913,13
E02001938,E02001914,4
E02001938,E02001915,2
E02001938,E02001916,2
E02001938,E02001918,7
E02001938,E02001920,3
E02001938,E02001922,8
E02001938,E02001925,5
E02001938,E02001926,5
E02001938,E02001930,7
E02001938,E02001932,2
E02001938,E02001933,5
E02001938,E02001936,3
E02001938,E02001938,4
E02001938,E02001939,5
E02001938,E02001942,9
E02001938,E02001944,2
E02001938,E02001946,2
E02001938,E02001948,3
E02001938,E02001949,6
E02001938,E02001950,1
E02001938,E02001952,1
E02001938,E02001953,6
E02001938,E02001956,3
E02001938,E02002089,2
E02001938,E02006700,1
E02001938,E02006895,3
E02001938,E02006896,9
E02001938,E02006897,4
E02001938,E02006898,6
E02001938,E02006899,28
E02001938,E02006900,2
E02001938,E02006901,1
E02001939,E02001873,4
E02001939,E02001875,2
E02001939,E02001876,7
E02001939,E02001890,7
E02001939,E02001899,3
E02001939,E02001900,1
E02001939,E02001901,2
E02001939,E02001905,9
E02001939,E02001913,10
E02001939,E02001918,3
E02001939,E02001920,2
E02001939,E02001922,7
E02001939,E02001925,3
E02001939,E02001926,5
E02001939,E02001927,2
E02001939,E02001928,3
E02001939,E02001930,4
E02001939,E02001933,3
E02001939,E02001935,2
E02001939,E02001938,4
E02001939,E02001939,3
E02001939,E02001942,4
E02001939,E02001946,5
E02001939,E02001949,4
E02001939,E02001950,3
E02001939,E02001953,2
E02001939,E02001956,2
E02001939,E02002089,1
E02001939,E02006895,2
E02001939,E02006896,6
E02001939,E02006897,4
E02001939,E02006898,2
E02001939,E02006899,9
E02001939,E02006900,1
E02001941,E02001854,1
E02001941,E02001855,1
E02001941,E02001869,3
E02001941,E02001876,5
E02001941,E02001878,3
E02001941,E02001890,1
E02001941,E02001897,3
E02001941,E02001900,3
E02001941,E02001904,4
E02001941,E02001905,3
E02001941,E02001907,2
E02001941,E02001909,4
E02001941,E02001913,3
E02001941,E02001915,3
E02001941,E02001916,3
E02001941,E02001918,8
E02001941,E02001923,7
E02001941,E02001925,2
E02001941,E02001930,7
E02001941,E02001931,4
E02001941,E02001933,2
E02001941,E02001934,4
E02001941,E02001937,2
E02001941,E02001938,2
E02001941,E02001939,2
E02001941,E02001941,3
E02001941,E02001943,2
E02001941,E02001944,4
E02001941,E02001947,4
E02001941,E02001948,8
E02001941,E02002089,4
E02001941,E02006700,4
E02001941,E02006896,5
E02001941,E02006897,4
E02001941,E02006898,2
E02001941,E02006899,14
E02001941,E02006900,4
E02001941,E02006901,6
E02001942,E02001854,1
E02001942,E02001859,1
E02001942,E02001869,2
E02001942,E02001873,1
E02001942,E02001876,8
E02001942,E02001878,2
E02001942,E02001890,5
E02001942,E02001892,1
E02001942,E02001897,3
E02001942,E02001900,2
E02001942,E02001901,4
E02001942,E02001905,12
E02001942,E02001913,8
E02001942,E02001914,2
E02001942,E02001918,6
E02001942,E02001920,3
E02001942,E02001921,2
E02001942,E02001922,6
E02001942,E02001925,3
E02001942,E02001926,5
E02001942,E02001930,4
E02001942,E02001932,3
E02001942,E02001933,3
E02001942,E02001935,2
E02001942,E02001938,7
E02001942,E02001939,3
E02001942,E02001942,3
E02001942,E02001943,3
E02001942,E02001944,4
E02001942,E02001945,4
E02001942,E02001946,4
E02001942,E02001948,2
E02001942,E02001949,6
E02001942,E02001950,2
E02001942,E02001952,4
E02001942,E02001953,5
E02001942,E02001956,3
E02001942,E02002089,1
E02001942,E02006700,3
E02001942,E02006895,3
E02001942,E02006896,5
E02001942,E02006897,6
E02001942,E02006898,4
E02001942,E02006899,12
E02001942,E02006900,2
E02001942,E02006901,2
E02001943,E02001854,1
E02001943,E02001863,1
E02001943,E02001875,2
E02001943,E02001876,6
E02001943,E02001878,2
E02001943,E02001890,2
E02001943,E02001892,2
E02001943,E02001897,3
E02001943,E02001899,1
E02001943,E02001900,2
E02001943,E02001901,2
E02001943,E02001903,1
E02001943,E02001904,2
E02001943,E02001905,3
E02001943,E02001913,5
E02001943,E02001914,3
E02001943,E02001915,3
E02001943,E02001916,2
E02001943,E02001918,8
E02001943,E02001922,4
E02001943,E02001923,5
E02001943,E02001926,4
E02001943,E02001930,8
E02001943,E02001931,2
E02001943,E02001933,1
E02001943,E02001934,2
E02001943,E02001936,4
E02001943,E02001937,3
E02001943,E02001938,2
E02001943,E02001939,3
E02001943,E02001941,5
E02001943,E02001942,2
E02001943,E02001943,2
E02001943,E02001944,3
E02001943,E02001947,6
E02001943,E02001948,6
E02001943,E02001949,9
E02001943,E02001953,4
E02001943,E02002089,3
E02001943,E02006699,3
E02001943,E02006700,2
E02001943,E02006895,3
E02001943,E02006896,5
E02001943,E02006897,2
E02001943,E02006898,4
E02001943,E02006899,9
E02001943,E02006900,5
E02001943,E02006901,7
E02001944,E02001854,1
E02001944,E02001859,2
E02001944,E02001863,2
E02001944,E02001869,3
E02001944,E02001873,3
E02001944,E02001875,2
E02001944,E02001876,17
E02001944,E02001878,4
E02001944,E02001886,2
E02001944,E02001890,6
E02001944,E02001892,2
E02001944,E02001897,5
E02001944,E02001899,2
E02001944,E02001900,4
E02001944,E02001901,4
E02001944,E02001903,2
E02001944,E02001904,2
E02001944,E02001905,8
E02001944,E02001909,1
E02001944,E02001913,14
E02001944,E02001914,2
E02001944,E02001915,2
E02001944,E02001916,5
E02001944,E02001918,14
E02001944,E02001920,2
E02001944,E02001922,11
E02001944,E02001923,6
E02001944,E02001925,4
E02001944,E02001926,4
E02001944,E02001927,2
E02001944,E02001930,23
E02001944,E02001931,3
E02001944,E02001933,2
E02001944,E02001935,2
E02001944,E02001936,8
E02001944,E02001937,3
E02001944,E02001938,10
E02001944,E02001939,4
E02001944,E02001942,2
E02001944,E02001943,4
E02001944,E02001944,3
E02001944,E02001946,3
E02001944,E02001947,5
E02001944,E02001948,5
E02001944,E02001949,7
E02001944,E02001950,3
E02001944,E02001952,3
E02001944,E02001953,5
E02001944,E02002089,3
E02001944,E02006700,6
E02001944,E02006895,4
E02001944,E02006896,6
E02001944,E02006897,5
E02001944,E02006898,3
E02001944,E02006899,15
E02001944,E02006900,5
E02001944,E02006901,3
E02001945,E02001855,0
E02001945,E02001863,1
E02001945,E02001873,2
E02001945,E02001875,3
E02001945,E02001876,5
E02001945,E02001878,1
E02001945,E02001886,2
E02001945,E02001890,4
E02001945,E02001899,3
E02001945,E02001900,1
E02001945,E02001901,5
E02001945,E02001904,1
E02001945,E02001905,8
E02001945,E02001913,13
E02001945,E02001918,2
E02001945,E02001920,1
E02001945,E02001921,4
E02001945,E02001922,6
E02001945,E02001925,6
E02001945,E02001926,4
E02001945,E02001927,4
E02001945,E02001928,4
E02001945,E02001930,2
E02001945,E02001932,3
E02001945,E02001933,3
E02001945,E02001935,7
E02001945,E02001938,2
E02001945,E02001939,7
E02001945,E02001942,2
E02001945,E02001945,2
E02001945,E02001946,10
E02001945,E02001948,2
E02001945,E02001949,10
E02001945,E02001950,5
E02001945,E02001951,7
E02001945,E02001952,3
E02001945,E02001953,7
E02001945,E02001955,5
E02001945,E02001956,12
E02001945,E02001957,2
E02001945,E02002089,0
E02001945,E02006698,6
E02001945,E02006895,2
E02001945,E02006896,7
E02001945,E02006897,1
E02001945,E02006898,4
E02001945,E02006899,10
E02001945,E02006900,2
E02001945,E02006901,1
E02001946,E02001854,1
E02001946,E02001859,1
E02001946,E02001863,1
E02001946,E02001869,2
E02001946,E02001873,2
E02001946,E02001875,2
E02001946,E02001876,7
E02001946,E02001890,7
E02001946,E02001897,2
E02001946,E02001900,3
E02001946,E02001901,6
E02001946,E02001905,11
E02001946,E02001909,2
E02001946,E02001913,11
E02001946,E02001918,5
E02001946,E02001920,3
E02001946,E02001921,4
E02001946,E02001922,8
E02001946,E02001925,7
E02001946,E02001926,6
E02001946,E02001927,2
E02001946,E02001930,2
E02001946,E02001932,3
E02001946,E02001933,3
E02001946,E02001935,4
E02001946,E02001936,3
E02001946,E02001938,5
E02001946,E02001939,12
E02001946,E02001942,3
E02001946,E02001944,3
E02001946,E02001945,3
E02001946,E02001946,4
E02001946,E02001947,3
E02001946,E02001948,2
E02001946,E02001949,9
E02001946,E02001950,8
E02001946,E02001951,3
E02001946,E02001952,6
E02001946,E02001953,8
E02001946,E02001955,3
E02001946,E02001956,6
E02001946,E02001957,3
E02001946,E02002089,1
E02001946,E02006698,4
E02001946,E02006700,3
E02001946,E02006895,3
E02001946,E02006896,7
E02001946,E02006897,5
E02001946,E02006898,6
E02001946,E02006899,15
E02001946,E02006900,2
E02001946,E02006901,2
E02001947,E02001854,1
E02001947,E02001869,1
E02001947,E02001876,6
E02001947,E02001890,2
E02001947,E02001897,3
E02001947,E02001900,2
E02001947,E02001904,3
E02001947,E02001905,5
E02001947,E02001909,2
E02001947,E02001913,4
E02001947,E02001914,3
E02001947,E02001915,2
E02001947,E02001918,8
E02001947,E02001922,2
E02001947,E02001923,3
E02001947,E02001930,12
E02001947,E02001936,2
E02001947,E02001937,4
E02001947,E02001938,3
E02001947,E02001941,3
